Name^|mobile^|id^|address^|weight
莊宇^|0954618524^|E244166419^|臺南市學甲區南興街354號9樓^|97
趙煜雯^|0968852737^|K231817484^|基隆市七堵區明德一路10號10樓^|50
岑萱隆^|0927622655^|H278168144^|臺中市北屯區貿易北三巷33號8樓^|66
桑怡偉^|0930481758^|P275734016^|高雄市鳳山區南華路418號8樓^|19
洪文臻^|0920031541^|V146532771^|嘉義縣中埔鄉後庄279號22樓^|43
林欣欽^|0982045627^|B217335227^|新北市板橋區溪城路217號9樓^|18
王瑜均^|0936704222^|H221231354^|高雄市前鎮區黃埔街358號12樓^|100
石昕豪^|0956433266^|L244736514^|基隆市中正區信四路36號21樓^|60
張建仁^|0939758786^|E123546184^|嘉義市西區漢口路236號16樓^|16
張珀文^|0924685376^|H167372265^|新竹縣湖口鄉八德路１段271號20樓^|14
戴暉崇^|0919643225^|C188004687^|屏東縣長治鄉忠孝二巷348號23樓^|115
孫福重^|0933047636^|E230187302^|彰化縣二林鎮合和巷305號3樓^|45
孫秋鵬^|0917711566^|J127814776^|屏東縣琉球鄉和平路249號4樓^|3
柯宙榆^|0935837025^|K160836508^|高雄市大寮區景美街270號6樓^|44
舒孝^|0970021418^|E141147741^|高雄市鳳山區瑞興路186號^|92
關妘雅^|0911364476^|V212425741^|彰化縣員林市民權街296號18樓^|89
溫文翊^|0939578184^|E164517518^|新竹縣竹東鎮北岸240號23樓^|24
池惠汶^|0930412076^|N100115651^|新北市新莊區中義街333號10樓^|11
張仲宇^|0933048077^|Z147172423^|新北市鶯歌區中正一路365號9樓^|103
翁良彥^|0986148444^|K162564729^|臺中市南屯區五權五街16號21樓^|77
沈孝吟^|0956033227^|Y166456719^|彰化縣鹿港鎮景福巷82號^|87
田法婉^|0953577336^|X238433663^|高雄市六龜區民治路431號19樓^|63
柯婷豪^|0914076316^|C106737250^|新北市土城區延吉街208號22樓^|116
關婷佩^|0938848184^|C234683545^|高雄市前金區自強一路227號10樓^|107
曾芳^|0917376205^|E173152856^|臺中市梧棲區東建路248號24樓^|9
劉書^|0927583284^|R150174854^|彰化縣和美鎮友東路498號16樓^|4
戴方冠^|0960146405^|Q160733042^|苗栗縣卓蘭鎮光明路96號9樓^|12
馬惠惠^|0930083373^|G145338642^|新北市新莊區民樂街65巷497號^|75
杜秋^|0926248233^|G121147345^|彰化縣溪州鄉土角巷128號7樓^|74
方恬亭^|0971863713^|I120576179^|新北市三重區仁愛街22號12樓^|18
吳諺佳^|0935627116^|L248266308^|臺中市清水區民安路182號22樓^|56
廖珍順^|0972512337^|M245761754^|新北市新莊區福慧路447號9樓^|26
高明哲^|0931662200^|G225276134^|新北市雙溪區過溪141號3樓^|10
公韶芝^|0972783747^|C203251255^|屏東縣內埔鄉大同路５段149號10樓^|8
王雅玫^|0929741780^|S266586738^|嘉義市東區潭頂路22號22樓^|100
蔡嘉安^|0931001478^|X268878545^|桃園市蘆竹區新南路１段66號14樓^|50
卓偉嶔^|0956768077^|G148766282^|嘉義縣水上鄉市政街158號7樓^|85
蔣信斌^|0968553314^|G152156061^|高雄市左營區世運大道358號5樓^|45
蒼蓉允^|0929278753^|W256540261^|苗栗縣苗栗市博愛街194號23樓^|49
龐靜美^|0923628741^|J212084348^|新北市雙溪區魚杭418號16樓^|10
黎雯婉^|0918580841^|N188678015^|雲林縣元長鄉南和路38號18樓^|39
陽心育^|0982834704^|Q207445003^|臺北市士林區東山路251號2樓^|61
酆艾峻^|0928441601^|B167468608^|基隆市信義區東信路155號7樓^|114
蕭誼晨^|0982168124^|T185873817^|彰化縣彰化市彰南路４段82號4樓^|110
顏瑋貞^|0927401750^|Y141401530^|屏東縣鹽埔鄉鹽北路57號9樓^|22
于佐豐^|0915281800^|R235165262^|苗栗縣銅鑼鄉新興路241號15樓^|38
楊雯喬^|0968325323^|V160555187^|高雄市鳥松區中正路477號15樓^|107
淩正証^|0955572162^|V233511242^|臺東縣太麻里鄉太峰路138號8樓^|97
賀盈湘^|0961518601^|Q288750472^|桃園市八德區忠勇街396號10樓^|74
江群凱^|0927608142^|I224670812^|臺中市中區中正路401巷376號11樓^|86
周駿志^|0933775432^|N157203113^|宜蘭縣頭城鎮宜三路１段351號4樓^|116
洪興慧^|0960432054^|K128388043^|臺中市西區精誠路355號18樓^|89
馬岳^|0954112120^|P214823785^|新北市金山區忠孝一路344號19樓^|110
馬昱雅^|0910133218^|G280680430^|高雄市小港區桂竹街120號5樓^|25
葛明烜^|0915243513^|V154727202^|臺南市北區中華北路１段281號7樓^|3
農茹博^|0916173274^|U217052667^|臺北市南港區福德街310巷9弄343號^|35
辛士家^|0929382825^|S281320129^|南投縣南投市仁德路442號10樓^|81
簡品淑^|0955331818^|N137150479^|新北市中和區華安街251號11樓^|19
文鳴宣^|0953210834^|F171143716^|彰化縣竹塘鄉光明路新庄巷72號17樓^|42
簡淑瑞^|0918106653^|X265483777^|臺中市北屯區景美巷356號11樓^|109
錢品育^|0986185388^|W237400153^|高雄市鹽埕區大智路7號11樓^|47
束子雅^|0917266625^|J128688716^|高雄市鳳山區福安二街393號20樓^|79
張年皓^|0988617355^|G144606150^|屏東縣東港鎮大利路３段180號23樓^|25
林秉宇^|0955384454^|S204306369^|高雄市岡山區頂紅街103號3樓^|49
裴妤^|0915263454^|L256428116^|高雄市鳳山區東福街477號3樓^|77
汪家中^|0917262853^|F204231358^|宜蘭縣蘇澳鎮和平路62號10樓^|69
莫永其^|0963547006^|U170386380^|新北市淡水區沙崙路85號22樓^|18
雷榕怡^|0929874733^|G123574813^|桃園市八德區福德二街97號3樓^|115
馮佳慧^|0956342087^|F157757861^|嘉義縣中埔鄉竹圍仔433號^|50
劉玉瓊^|0931034542^|I281117450^|南投縣鹿谷鄉外城巷363號23樓^|38
嚴家澤^|0952566308^|V152885569^|南投縣埔里鎮梅村路473號18樓^|26
林思霈^|0935272821^|H127848566^|彰化縣彰化市水尾一路492號8樓^|42
張冠聰^|0938652574^|W232102287^|高雄市仁武區文教一街297號22樓^|95
郭茹筑^|0928813524^|G275556801^|新竹縣關西鎮光明路303號10樓^|12
簡嘉玟^|0928738008^|R234313808^|宜蘭縣冬山鄉寶圳路149號3樓^|112
孫璇益^|0924503835^|B184173751^|臺中市豐原區南陽一街382號15樓^|27
梁飛哲^|0931227364^|H221124121^|桃園市大園區國際路１段210號17樓^|68
竺堯美^|0938703887^|T238611343^|屏東縣屏東市自由路138號24樓^|18
詹村芬^|0960738510^|C160232754^|新竹縣新豐鄉新庄子206號8樓^|18
蔡恩雍^|0972840023^|W142220343^|臺南市玉井區中正路278號2樓^|54
陸珍承^|0922727728^|K180268319^|臺中市太平區宜昌路227號2樓^|27
盛書巧^|0933187443^|X223585034^|臺南市玉井區中山路474號6樓^|102
謝翔^|0916004007^|U155706288^|臺南市仁德區長興路40號15樓^|35
吳豪郁^|0953773311^|I156384656^|高雄市仁武區澄觀路26號21樓^|118
吳汝子^|0988185407^|R213726261^|新竹縣新埔鎮義民路２段125號^|92
蔡文翰^|0987225138^|D214186788^|臺南市鹽水區和平路26號5樓^|38
東泓兆^|0937253422^|X132805065^|彰化縣秀水鄉彰水路１段275號8樓^|95
傅晏仰^|0915858387^|F287075169^|桃園市蘆竹區南崁路174號11樓^|37
嚴錡友^|0935775217^|R175686686^|臺中市龍井區臺灣大道６段465號21樓^|51
莘德芳^|0968231422^|K161844086^|臺南市山上區中坑496號15樓^|14
馮婉雄^|0916788320^|K228432717^|雲林縣北港鎮新興市場28號12樓^|26
孫專鈴^|0987572687^|P114705824^|嘉義縣太保市新安三街33號17樓^|91
莊淑繼^|0917075088^|W128376311^|臺南市新營區進修街410號20樓^|64
李佑品^|0919852041^|Q244708630^|彰化縣溪湖鎮榕樹路412號23樓^|118
孫秉芳^|0955878605^|V134172407^|高雄市鳥松區美山路213號19樓^|118
張松君^|0982535832^|A101830763^|桃園市蘆竹區建新街486號23樓^|24
壽霖佑^|0919255223^|N148133617^|彰化縣和美鎮彰美路５段24號23樓^|92
吳勳琪^|0927656277^|D148853401^|彰化縣埔心鄉羅厝路３段20號16樓^|12
祝芳^|0939147645^|K170201768^|臺南市安定區新吉120號13樓^|9
紀純錚^|0953872800^|P275840322^|雲林縣西螺鎮河南107號3樓^|95
郭慧涵^|0918322050^|H162400648^|花蓮縣光復鄉武昌街415號10樓^|53
景惠天^|0953718548^|X225375189^|屏東縣屏東市潭墘289號15樓^|34
謝圳凱^|0910728028^|E282358573^|桃園市龜山區大湖110號8樓^|15
楊廷榮^|0910787665^|H247555073^|花蓮縣花蓮市有恆街237號^|110
劉嘉耀^|0924126386^|H120646662^|苗栗縣苗栗市龍川253號3樓^|82
莊傳霈^|0930600623^|I285707736^|宜蘭縣冬山鄉鹿安路191號6樓^|65
胡儒衡^|0919303174^|G215674315^|高雄市前鎮區第五十號碼頭60號22樓^|25
傅人資^|0961077615^|E287071124^|桃園市中壢區三樂一街422號20樓^|16
束甄家^|0960150577^|A128550700^|新北市土城區勝利街164號18樓^|61
高兒惠^|0982170510^|Z285167106^|彰化縣北斗鎮西德街442號2樓^|117
張雅芬^|0914448015^|S243450280^|嘉義縣番路鄉枋寮後10號^|36
黃瑛君^|0937423784^|W173345535^|苗栗縣西湖鄉高埔77號6樓^|50
遊淇萍^|0914431585^|R257724881^|桃園市桃園區樹林八街418號15樓^|118
燕陵妤^|0918238451^|B126020200^|南投縣名間鄉南田路482號22樓^|25
陳安泰^|0952473384^|Z214227380^|高雄市前鎮區黃埔街390號11樓^|114
周哲偉^|0930434272^|M104416443^|臺北市萬華區永福街310號4樓^|68
鄭怡強^|0987612486^|R100058467^|新北市三重區重陽路４段194號16樓^|34
陳宇明^|0970283425^|A237330021^|臺中市梧棲區四維西路163號9樓^|102
翁城衛^|0917123265^|K224851270^|高雄市湖內區寧靖街420號20樓^|42
桂依萍^|0933620678^|A106471737^|高雄市鳳山區青年路１段235號11樓^|118
曹俞丰^|0911721650^|D154738568^|桃園市楊梅區富豐一路109號18樓^|74
張庭卿^|0930626707^|H227027587^|花蓮縣花蓮市國民八街320號17樓^|94
戴敬紹^|0910060656^|W225373678^|桃園市楊梅區新梅二街366號15樓^|64
瞿宇蓮^|0925863617^|B145765171^|雲林縣虎尾鎮光復路218號17樓^|119
盧庭筱^|0932880283^|Y148066824^|新北市淡水區馬偕街109號21樓^|90
聶月敏^|0968276277^|Y171105765^|臺北市信義區忠孝東路５段524巷50號4樓^|53
羊煌欣^|0924256620^|R104743314^|花蓮縣鳳林鎮大榮二路488號9樓^|50
莊淇烽^|0952828547^|E246358666^|苗栗縣後龍鎮龍鳳新村388號20樓^|103
康億威^|0911726320^|Q276803520^|高雄市小港區福德西巷351號20樓^|24
蒲佳寧^|0911384755^|D201012751^|臺南市安南區館前四路417號8樓^|93
杭妙良^|0954222886^|R278144383^|臺北市大安區安和路２段171巷421號14樓^|86
黎穎豐^|0935707220^|C207847257^|新竹市東區經國路１段483號24樓^|105
黎順行^|0913116482^|D213086261^|桃園市大溪區承恩路253號5樓^|41
慕村俊^|0932523843^|L101688866^|嘉義縣東石鄉黎明八路249號24樓^|29
皮潔乾^|0926811135^|T258757153^|臺中市烏日區五光路197號2樓^|47
喬昱瑋^|0917016233^|D165258633^|苗栗縣頭份市信義路378號8樓^|6
武翰龍^|0918821432^|S186160729^|桃園市大園區仁愛二街169號17樓^|31
宋銘啟^|0930180130^|Q246278340^|臺南市佳里區祥和二街19號7樓^|67
傅功儷^|0920455322^|P164418152^|新北市板橋區文化路２段331號17樓^|34
周揚立^|0961214321^|L235008776^|高雄市左營區富國路394號24樓^|25
簡旺喻^|0925232085^|U166472079^|臺中市西區美村路１段62號12樓^|77
孫安賢^|0972285314^|E133267289^|高雄市前鎮區后南街36號17樓^|16
梁婷嵐^|0986514571^|Z152260743^|宜蘭縣頭城鎮內大溪路337號15樓^|98
戴靜采^|0934165678^|T248448585^|新北市中和區華新街459號11樓^|31
柯行慶^|0934123251^|Y181456831^|高雄市旗津區南汕巷433號23樓^|8
盧晉寬^|0925300524^|Q137770008^|苗栗縣後龍鎮成功路44號4樓^|53
魯嘉鴻^|0988725501^|Y213735532^|臺南市東區崇德二十四街218號16樓^|50
陳家綾^|0934560385^|B202126663^|臺中市西屯區永福路146號21樓^|71
簡春珮^|0937050708^|E182241124^|苗栗縣銅鑼鄉民權路421號8樓^|22
蔣仕緯^|0988388540^|D103876340^|臺北市萬華區中華路１段425號12樓^|84
詹隆冠^|0930771670^|E145508473^|臺中市新社區大排48號20樓^|87
童明荻^|0961484232^|P112312063^|臺北市中正區開封街１段225號11樓^|93
孫媜浚^|0938204822^|A112311582^|彰化縣伸港鄉文工五街99號^|120
王玉^|0915406084^|M101388728^|花蓮縣富里鄉永豐村復興8號9樓^|120
卓杭涵^|0987028310^|P214831625^|雲林縣水林鄉勝利街179號24樓^|86
楊珈^|0971707768^|F284545253^|桃園市龍潭區淮子埔一路283號5樓^|82
韓佳煌^|0926503877^|C175756332^|彰化縣和美鎮愛新路319號8樓^|113
馬綺程^|0917280516^|W100202774^|臺中市烏日區福泰街278號19樓^|113
金彤堯^|0926277826^|V280344806^|屏東縣麟洛鄉中正路西北巷415號21樓^|57
柯鈺平^|0937485527^|N248724754^|雲林縣東勢鄉東勢東路203號20樓^|44
沈媛敬^|0958186711^|F241640777^|苗栗縣頭份市大成街223號16樓^|99
孫慧翰^|0952114022^|A274075776^|臺中市東區龍安街107號21樓^|69
陳聰宗^|0955841805^|X286873360^|臺中市大里區仁化路254號5樓^|13
武鳳^|0934260154^|V156746741^|臺北市松山區寶清街31號6樓^|103
包經孟^|0931006041^|I114385573^|臺北市中山區農安街31號7樓^|96
蘇順惠^|0937133858^|S183482764^|桃園市楊梅區獅一路14號13樓^|61
施歆蓉^|0970233055^|F187032751^|高雄市旗山區武鹿巷151號23樓^|46
程中霖^|0961117445^|I226711263^|臺中市南屯區永春東路411號17樓^|82
楊民彥^|0920010150^|N172140251^|南投縣草屯鎮中正路82號13樓^|75
陶傑家^|0928418670^|U135236847^|臺北市萬華區西園路２段138號11樓^|6
裘福玲^|0986127570^|R204602114^|新竹縣竹北市中華路明新巷291號3樓^|105
黃霈俊^|0913838718^|H161851650^|宜蘭縣頭城鎮拔雅路72號13樓^|40
項煒^|0910845208^|P160855864^|臺中市神岡區陽東營區勇七路76號22樓^|100
孫柏孟^|0919652160^|R256588489^|臺南市關廟區保東二街404號24樓^|12
謝君^|0917368223^|G224113012^|桃園市龜山區公園路457號8樓^|71
魏強佳^|0956024503^|J270121882^|桃園市龜山區忠義路２段415號23樓^|88
桑揚如^|0915588650^|L164607549^|高雄市仁武區仁忠七街313號12樓^|73
黎盈萱^|0963303735^|T128802250^|高雄市茄萣區茄萣路２段456號5樓^|121
葛明帆^|0971263401^|H213861731^|臺中市南屯區嶺東路112號15樓^|79
陸政蓉^|0911828223^|G182814049^|高雄市鳳山區保南一路99號^|73
鄭玉聖^|0931436303^|G166366735^|桃園市中壢區青雲路39號2樓^|46
苗久^|0916628546^|A288378422^|桃園市龍潭區佳安路98號24樓^|82
雙維維^|0915083006^|L270164673^|花蓮縣鳳林鎮新生街248號7樓^|75
葉國儒^|0920137826^|M177285129^|高雄市大社區翠屏路33號20樓^|15
劉資盈^|0929501646^|C165068530^|彰化縣和美鎮孝順路471號9樓^|2
蘇美傑^|0913446253^|V138471054^|新北市中和區民生街484號2樓^|115
歐芳達^|0925352281^|U124137253^|桃園市平鎮區東勢里東勢222號8樓^|105
龔安韻^|0938723254^|N183712870^|桃園市大園區工五路45號11樓^|95
謝玟倫^|0924278728^|J184870734^|桃園市大溪區仁美一街400號5樓^|24
武佩緯^|0955386583^|E126641864^|臺中市清水區東山路新興巷165號5樓^|9
黨怡雯^|0932624381^|R248157701^|花蓮縣壽豐鄉池南路１段414號15樓^|5
梁瑞妮^|0937067600^|H140432146^|桃園市八德區國豐五街285號13樓^|56
束珊令^|0926657356^|E232056766^|臺中市大甲區鎮政路117號^|73
林政郁^|0933877325^|G145880463^|桃園市桃園區桃鶯路417號18樓^|121
酆文榕^|0954625880^|I285427877^|高雄市三民區十全一路94號19樓^|87
孫華羽^|0937664254^|E176672506^|桃園市大園區仁德路268號2樓^|49
衛書瑞^|0936533387^|W272440462^|彰化縣彰化市福成街304號5樓^|18
紀姿隆^|0911446034^|D170386457^|高雄市三民區仁愛一巷355號13樓^|22
景慶尤^|0914447682^|H105335873^|宜蘭縣冬山鄉永和路123號11樓^|63
林湘羿^|0924435211^|H244861681^|臺南市南區公英四街112號13樓^|40
貝舒佩^|0953645447^|Y265662724^|苗栗縣三灣鄉小銅鑼圈292號13樓^|83
景文琳^|0919231480^|Y213744068^|苗栗縣銅鑼鄉新興路171之1號16樓^|77
李彥婷^|0917521036^|Z125566752^|臺中市梧棲區臺灣大道８段485號16樓^|16
盧妙銘^|0956447725^|B157751721^|高雄市楠梓區旗楠路長安巷308號14樓^|15
謝婷志^|0986157228^|J124522244^|彰化縣員林市惠農路365號9樓^|4
解倫蓉^|0938326537^|Y176750653^|臺中市北區錦新街262號4樓^|76
林芸佑^|0939148652^|K254110577^|雲林縣斗六市萬年東路476號21樓^|109
蕭育源^|0939270026^|G224076452^|高雄市左營區天祥二路61巷169號5樓^|31
葛惠怡^|0961558730^|Y241327157^|高雄市前鎮區鎮國路268號18樓^|102
伏彥丞^|0968157055^|I205317309^|臺南市白河區火山478號24樓^|106
桂榮昱^|0972747804^|M251670228^|臺中市大里區成功路5號7樓^|97
趙欣蓁^|0960716643^|Y266043545^|臺北市大同區環河北路２段7號6樓^|90
楊建^|0927305574^|A177762452^|南投縣草屯鎮溪南路247號11樓^|114
井冠臺^|0986460360^|I180024276^|宜蘭縣南澳鄉新溪路溫泉巷21號7樓^|55
蘇鐘輔^|0958542261^|S237150475^|桃園市中壢區民族路165號23樓^|16
車晏孟^|0928533085^|B178505532^|花蓮縣吉安鄉慶南一街487號17樓^|75
羅瑩文^|0911315731^|R124046763^|臺中市西屯區惠來路３段468號9樓^|23
吳文萱^|0914687368^|E184681859^|臺中市大里區德昌一街346號24樓^|13
邵弘坤^|0930384483^|W243512806^|臺中市東區樂業南路349號12樓^|59
鍾育濤^|0988758807^|B235746611^|臺北市內湖區東湖路119巷77號20樓^|86
唐青炎^|0925408312^|Q178018554^|臺東縣達仁鄉復興路295號13樓^|75
伊安婷^|0972746136^|T267775463^|苗栗縣苗栗市維祥街楊屋196號17樓^|74
宋輝怜^|0937077516^|C112055858^|屏東縣長治鄉文學街45巷325號24樓^|24
陽玉啟^|0970740577^|V106707338^|桃園市中壢區中華路１段36巷479號4樓^|119
錢鴻佳^|0912363872^|X260018547^|屏東縣內埔鄉廣濟路159號23樓^|101
明祥瓊^|0968370446^|A186034283^|彰化縣芳苑鄉三成路49號6樓^|97
沙梅閔^|0933568611^|D224545235^|新北市中和區興南路２段90號16樓^|102
施雯姵^|0930463566^|F150563156^|桃園市龜山區山鶯路文華巷450號21樓^|83
戴郁^|0914804284^|E206487820^|臺東縣鹿野鄉湖底路98號23樓^|43
梁漪穎^|0970165246^|Q250126528^|彰化縣二林鎮泉西巷449號15樓^|97
曾婷暐^|0953413880^|K268816475^|臺南市歸仁區大武路２段441號14樓^|16
田燕孟^|0956668573^|M221575738^|嘉義縣水上鄉建國四村304號16樓^|26
束哲宏^|0935866560^|J165235359^|臺東縣卑南鄉太平路128號3樓^|113
石忠如^|0953267475^|N184676702^|新北市雙溪區新基北街292號6樓^|7
趙冠堯^|0930886652^|X135000179^|屏東縣竹田鄉潮州路152號14樓^|11
謝然明^|0963882738^|A270776807^|桃園市中壢區上內壢484號11樓^|35
陳文式^|0931247232^|R288631124^|高雄市田寮區西德路糖廠巷324號7樓^|25
徐芊芳^|0937781351^|G272524316^|臺中市大雅區民族街一四七北一巷452號12樓^|77
崔孟芳^|0930627462^|E101537430^|花蓮縣花蓮市重慶路24號11樓^|69
葉明翰^|0924841025^|E260477373^|臺南市仁德區保學路421號13樓^|46
簡傑智^|0955636878^|X164063484^|彰化縣員林市員東路２段仁愛巷43號6樓^|40
倪民詠^|0986213024^|F148380503^|高雄市左營區明華一路343號10樓^|22
柯倫蓉^|0936807378^|A120383216^|臺中市大雅區中山五路390號16樓^|117
曾立傳^|0915700068^|R223875173^|苗栗縣三灣鄉祭山湖450號17樓^|107
蘇翎婷^|0930130744^|B162648811^|花蓮縣玉里鎮溫泉168號24樓^|41
洪根樺^|0914516232^|H143741562^|新北市新店區寶高路294號^|26
高樟涵^|0963031803^|T100234665^|花蓮縣玉里鎮更生路470號16樓^|88
蕭智千^|0970501157^|C108014278^|臺北市北投區中和街錫安巷169號9樓^|43
秦潔^|0955316465^|M147687777^|新竹縣竹東鎮工業一路314號11樓^|13
王明瓊^|0960165245^|P278204113^|高雄市三民區三德西街456號5樓^|49
褚佑志^|0929004150^|A226507516^|高雄市左營區埤子頭街36號9樓^|30
簡培萱^|0987146454^|L202412224^|桃園市楊梅區新富九街34號22樓^|101
于世宸^|0910668303^|K131543674^|嘉義市西區世賢路３段376號2樓^|121
習嘉威^|0939453020^|G265242345^|臺中市沙鹿區晉武路184號5樓^|104
燕強士^|0982272577^|L262465769^|臺中市太平區中山路１段164號11樓^|94
冷育旋^|0915061247^|K123334358^|高雄市鳳山區興隆街169號16樓^|50
諸茹漢^|0933572824^|Y218445140^|彰化縣埤頭鄉十號路285號4樓^|88
古傑錕^|0970768070^|W275411329^|新北市永和區民樂街348號12樓^|120
燕思晏^|0918812166^|D208570327^|臺南市麻豆區新生北路97號17樓^|86
昌柏巧^|0910405837^|N104274553^|臺中市南屯區文心南五路１段279號9樓^|73
葛瑜彥^|0953372483^|Q105712563^|新北市永和區博愛街78號21樓^|26
雙涵姵^|0963210418^|W253237409^|臺北市文山區羅斯福路６段142巷101號5樓^|10
于銘明^|0972672224^|Z276264487^|彰化縣田尾鄉民生路１段195號11樓^|88
魚慧芃^|0982136324^|I155281076^|臺中市大雅區雅秀三路163號3樓^|37
姚瑋慧^|0937507267^|H106480073^|新竹縣竹東鎮中興路４段262號16樓^|22
燕豪賀^|0986712361^|S244863718^|高雄市鳳山區福誠二街488號20樓^|88
溫佑琬^|0929254807^|A225331821^|雲林縣虎尾鎮科園路299號10樓^|57
孫昀佩^|0927168208^|S133583636^|苗栗縣頭份市寶樹別莊329號19樓^|65
朱鴻玲^|0933881658^|J273460242^|花蓮縣秀林鄉華綠溪441號24樓^|88
葛芳柏^|0988615683^|W243368139^|苗栗縣大湖鄉文化街24號3樓^|22
雷涵鈺^|0923036322^|T151013870^|南投縣草屯鎮玉屏路長福巷11號17樓^|108
戴倫儀^|0971014218^|J134320010^|苗栗縣三義鄉鯉魚口18號24樓^|56
吳華君^|0931806371^|S113434169^|宜蘭縣頭城鎮北宜路１段1巷2號12樓^|104
蔣瑩祥^|0986841574^|K288140016^|嘉義縣溪口鄉頂坪201號2樓^|40
簡庭瓊^|0910443816^|Q125534538^|臺南市關廟區北安一街259號21樓^|53
莊立文^|0960054200^|Z264567526^|臺中市大甲區中山路１段1147巷448號22樓^|59
盧藝英^|0968548652^|P157505239^|桃園市桃園區龍城七街21號^|68
潘逸鈞^|0963817671^|Y180632855^|桃園市中壢區自由街333號8樓^|99
李道建^|0963654546^|H228625210^|桃園市平鎮區賦梅路２段45號16樓^|26
周瑋宜^|0925441727^|B145486871^|桃園市龜山區過溪79號11樓^|62
柏旭^|0963123165^|R241477031^|臺中市東區十甲東路44號9樓^|36
伊涵惠^|0954761064^|U168808577^|高雄市大寮區民昌街229號12樓^|115
陳智冠^|0921285538^|H145250804^|彰化縣花壇鄉彰員路２段71號5樓^|35
葉威^|0922847041^|F201260768^|新北市新店區安泰路45號11樓^|12
孟蕙宏^|0982764447^|Z151238470^|南投縣南投市光榮東路一街109號^|29
珠碧怡^|0986853032^|F175377727^|雲林縣虎尾鎮中華路492號12樓^|109
文潔燕^|0938273725^|C160843766^|臺中市后里區中山路100號22樓^|79
居成俊^|0987457853^|K243856651^|臺中市北屯區南京東路３段258號21樓^|81
鄔筱^|0954445032^|P267842456^|高雄市前鎮區天后街38號24樓^|26
珠文彥^|0937535613^|Q138150733^|新北市中和區圓通路126號13樓^|24
金翔于^|0938344208^|N263731157^|彰化縣鹿港鎮樂群路181號^|101
賴信君^|0937443053^|W143677024^|新竹縣關西鎮大有街165號14樓^|55
王雯品^|0972017758^|A181861173^|臺中市北屯區后庄路70號24樓^|23
江銘冠^|0955258546^|U147142378^|宜蘭縣蘇澳鎮南新路75號6樓^|118
珠舜詠^|0982341180^|L156810765^|桃園市中壢區正安街121號14樓^|60
溫煒縈^|0924423816^|G100127245^|屏東縣東港鎮三和三路107號15樓^|73
王亦剛^|0953884060^|G245008856^|新北市林口區文林街356號5樓^|90
施鑫嘉^|0971886106^|J206006043^|新北市石碇區外按189號20樓^|8
韓惠圻^|0953008123^|Z174313565^|臺南市南區大林路86號^|64
施佳益^|0924560086^|A213122616^|桃園市楊梅區田寮子118號22樓^|46
陳鼎齊^|0952356045^|P146883017^|臺南市柳營區福安街365號3樓^|101
溥玲曉^|0931446873^|H232002743^|宜蘭縣三星鄉萬富三路10號9樓^|42
吳俊修^|0970404810^|I288535036^|臺中市北屯區崇仁街499號11樓^|112
徐源子^|0918585380^|G203338680^|臺中市北屯區軍福十五路424號6樓^|106
馬昱緯^|0921882325^|A283472176^|臺北市中山區濱江街188號4樓^|107
公玲萱^|0929655821^|C101215115^|臺北市南港區園區街95號2樓^|105
趙函冠^|0937336056^|K154736300^|南投縣埔里鎮居仁巷215號^|49
簡怡凱^|0960121862^|B274334780^|嘉義縣中埔鄉廍後154號20樓^|47
王昱真^|0930726647^|M222063102^|彰化縣埔心鄉員鹿路２段464號20樓^|60
崔玉豪^|0987011646^|S260643163^|新北市深坑區北深路３段66號4樓^|73
趙世祖^|0912015165^|A181141701^|高雄市鳳山區南富街142號24樓^|58
高偉晨^|0963237470^|R216288366^|桃園市中壢區普仁153之3號20樓^|45
嚴森韜^|0971205605^|F186668319^|苗栗縣卓蘭鎮上新489號5樓^|99
邱儀^|0963140825^|Q188188509^|臺東縣臺東市開封街126號17樓^|16
酈學敬^|0930051744^|P288228107^|臺北市大安區溫州街251號3樓^|91
畢芬佩^|0954326854^|X174468884^|嘉義縣水上鄉鴿溪寮259號7樓^|31
充子謙^|0931878088^|V180175050^|新北市新莊區民全街334號10樓^|9
姚如宜^|0971540803^|T164516086^|屏東縣長治鄉進興巷26號4樓^|40
林麟慧^|0970040684^|L187884633^|嘉義縣太保市和平路146號9樓^|8
戚惠慧^|0953782278^|D188128003^|臺中市和平區武陵路379號16樓^|103
賴玉宇^|0953400348^|P101872512^|屏東縣屏東市勝利路365號16樓^|113
呂欣宏^|0954548402^|J203088650^|彰化縣田中鎮文中二街386號9樓^|55
王鈺秋^|0911362216^|F260230611^|嘉義市西區世賢路４段266號16樓^|32
吳懿雅^|0914267506^|Q245286035^|新竹縣芎林鄉崁下291號13樓^|9
柳玲燁^|0919406227^|J280413039^|臺南市新營區新北一街56號7樓^|43
魏珮吉^|0931223687^|A264502739^|高雄市大寮區富隆街455號23樓^|32
藍晏銘^|0912617654^|R251157171^|桃園市桃園區宏昌五街387號20樓^|5
郭宜郁^|0932230735^|D122727513^|臺南市官田區角秀306號10樓^|4
莫馨能^|0920148853^|X147772180^|高雄市苓雅區苓中巷492號^|100
莊娟家^|0938438435^|A144155223^|臺南市善化區大同路229號15樓^|50
魏淵苑^|0936408105^|S245232315^|宜蘭縣五結鄉五結北路302號17樓^|31
高泓鈺^|0938377857^|Q171720300^|臺中市梧棲區三條圳一街24號10樓^|20
